role_family,metric,normalization_method,normalized_skewness,normalized_kurtosis,normalized_outlier_pct,normalization_quality_score,experiment_008_status
MID,ball_recoveries_90,z_score,0.3501464094792641,0.3704063512319417,0.0,0.535349585095235,not_recalibrated_full_population_unavailable
MID,ball_recoveries_90,robust_z_score,0.3501464094792638,0.3704063512319409,0.0,0.5353495850952343,not_recalibrated_full_population_unavailable
MID,ball_recoveries_90,percentile_rank,5.246207159035008e-16,-1.200000000000001,0.0,0.6000000000000011,not_recalibrated_full_population_unavailable
MID,ball_recoveries_90,min_max,0.3501464094792639,0.3704063512319409,0.0,0.5353495850952343,not_recalibrated_full_population_unavailable
MID,ball_recoveries_90,log_transform,-1.2882341388048273,2.634517834314242,5.88235294117647,2.8996107030207714,not_recalibrated_full_population_unavailable
MID,ball_recoveries_90,quantile_transform,6.135557641679744e-11,5.98449939897896,5.88235294117647,3.2863673466096586,not_recalibrated_full_population_unavailable
MID,ball_recoveries_90,winsorized_z_score,0.2468830403289443,-0.8286991360406959,0.0,0.6612326083492923,not_recalibrated_full_population_unavailable
MID,counterpressures_90,z_score,0.0890667493188173,0.0473820317662858,0.0,0.1127577652019602,not_recalibrated_full_population_unavailable
MID,counterpressures_90,robust_z_score,0.0890667493188173,0.0473820317662863,0.0,0.1127577652019605,not_recalibrated_full_population_unavailable
MID,counterpressures_90,percentile_rank,5.512963455257129e-16,-1.1999999999999995,0.0,0.6000000000000004,not_recalibrated_full_population_unavailable
MID,counterpressures_90,min_max,0.0890667493188176,0.0473820317662854,0.0,0.1127577652019603,not_recalibrated_full_population_unavailable
MID,counterpressures_90,log_transform,-1.0887785332046769,2.2393203860424244,2.941176470588235,2.355497549755301,not_recalibrated_full_population_unavailable
MID,counterpressures_90,quantile_transform,6.135647948646096e-11,5.98449939897897,5.88235294117647,3.286367346609665,not_recalibrated_full_population_unavailable
MID,counterpressures_90,winsorized_z_score,0.1821653854641864,-0.6567489362479231,0.0,0.5105398535881479,not_recalibrated_full_population_unavailable
MID,key_passes_90,z_score,1.561880860961281,2.7409359937318363,5.88235294117647,3.226466504886023,not_recalibrated_full_population_unavailable
MID,key_passes_90,robust_z_score,1.5618808609612802,2.7409359937318336,5.88235294117647,3.2264665048860204,not_recalibrated_full_population_unavailable
MID,key_passes_90,percentile_rank,5.757490060127403e-16,-1.2000000000000006,0.0,0.6000000000000009,not_recalibrated_full_population_unavailable
MID,key_passes_90,min_max,1.56188086096128,2.7409359937318336,5.88235294117647,3.2264665048860204,not_recalibrated_full_population_unavailable
MID,key_passes_90,log_transform,0.8749412865797025,0.3590953595877781,0.0,1.0544889663735917,not_recalibrated_full_population_unavailable
MID,key_passes_90,quantile_transform,6.135637900820221e-11,5.984499398978974,5.88235294117647,3.2863673466096666,not_recalibrated_full_population_unavailable
MID,key_passes_90,winsorized_z_score,0.7720538970373021,-0.3611298720470124,0.0,0.9526188330608084,not_recalibrated_full_population_unavailable
MID,obv_dribble_carry_90,z_score,1.1013565541276067,1.6756146014458282,2.941176470588235,2.0862226783799325,not_recalibrated_full_population_unavailable
MID,obv_dribble_carry_90,robust_z_score,1.101356554127606,1.6756146014458273,2.941176470588235,2.086222678379932,not_recalibrated_full_population_unavailable
MID,obv_dribble_carry_90,percentile_rank,5.646341603368186e-16,-1.2000000000000015,0.0,0.6000000000000013,not_recalibrated_full_population_unavailable
MID,obv_dribble_carry_90,min_max,1.101356554127606,1.6756146014458264,2.941176470588235,2.086222678379931,not_recalibrated_full_population_unavailable
MID,obv_dribble_carry_90,log_transform,1.0129556562750603,1.3925431576331069,2.941176470588235,1.8562860586210252,not_recalibrated_full_population_unavailable
MID,obv_dribble_carry_90,quantile_transform,6.13561116737126e-11,5.984499398978965,5.88235294117647,3.286367346609662,not_recalibrated_full_population_unavailable
MID,obv_dribble_carry_90,winsorized_z_score,0.508138051447393,-0.7460139692009551,0.0,0.8811450360478705,not_recalibrated_full_population_unavailable
MID,obv_pass_90,z_score,0.9091520040026312,0.5215866151621977,2.941176470588235,1.3170041351131416,not_recalibrated_full_population_unavailable
MID,obv_pass_90,robust_z_score,0.9091520040026306,0.5215866151621951,2.941176470588235,1.31700413511314,not_recalibrated_full_population_unavailable
MID,obv_pass_90,percentile_rank,5.428907434832972e-16,-1.2000000000000006,0.0,0.6000000000000009,not_recalibrated_full_population_unavailable
MID,obv_pass_90,min_max,0.90915200400263,0.5215866151621951,2.941176470588235,1.3170041351131392,not_recalibrated_full_population_unavailable
MID,obv_pass_90,log_transform,0.8220317658852038,0.324724805156531,2.941176470588235,1.131452991992881,not_recalibrated_full_population_unavailable
MID,obv_pass_90,quantile_transform,6.135047301491352e-11,5.98449939897888,5.88235294117647,3.2863673466096137,not_recalibrated_full_population_unavailable
MID,obv_pass_90,winsorized_z_score,0.6808190083528903,-0.6971583996297257,0.0,1.0293982081677533,not_recalibrated_full_population_unavailable
MID,op_f3_passes_90,z_score,0.6676610689936423,-0.5302095279660608,0.0,0.9327658329766728,not_recalibrated_full_population_unavailable
MID,op_f3_passes_90,robust_z_score,0.6676610689936421,-0.5302095279660608,0.0,0.9327658329766724,not_recalibrated_full_population_unavailable
MID,op_f3_passes_90,percentile_rank,-6.331293968146859e-16,-1.2000000000000006,0.0,0.600000000000001,not_recalibrated_full_population_unavailable
MID,op_f3_passes_90,min_max,0.6676610689936416,-0.5302095279660626,0.0,0.9327658329766728,not_recalibrated_full_population_unavailable
MID,op_f3_passes_90,log_transform,-0.3607929721785853,-0.6949990056397111,0.0,0.7082924749984408,not_recalibrated_full_population_unavailable
MID,op_f3_passes_90,quantile_transform,6.1355862256572e-11,5.98449939897897,5.88235294117647,3.2863673466096643,not_recalibrated_full_population_unavailable
MID,op_f3_passes_90,winsorized_z_score,0.4808306486435745,-1.0958042317713963,0.0,1.0287327645292728,not_recalibrated_full_population_unavailable
MID,op_passes_90,z_score,0.2540368957794308,-0.4933548300051109,0.0,0.5007143107819862,not_recalibrated_full_population_unavailable
MID,op_passes_90,robust_z_score,0.254036895779431,-0.4933548300051114,0.0,0.5007143107819867,not_recalibrated_full_population_unavailable
MID,op_passes_90,percentile_rank,5.023910245516575e-16,-1.200000000000001,0.0,0.6000000000000011,not_recalibrated_full_population_unavailable
MID,op_passes_90,min_max,0.25403689577943,-0.4933548300051114,0.0,0.5007143107819858,not_recalibrated_full_population_unavailable
MID,op_passes_90,log_transform,-1.6964093889990397,4.43385614344635,2.941176470588235,4.060396284251627,not_recalibrated_full_population_unavailable
MID,op_passes_90,quantile_transform,6.1356273473694e-11,5.9844993989789685,5.88235294117647,3.286367346609664,not_recalibrated_full_population_unavailable
MID,op_passes_90,winsorized_z_score,0.053597600283539,-1.1878244572089738,0.0,0.647509828888026,not_recalibrated_full_population_unavailable
MID,through_balls_90,z_score,1.167107367001934,1.2850422404067623,0.0,1.8096284872053152,not_recalibrated_full_population_unavailable
MID,through_balls_90,robust_z_score,1.167107367001934,1.2850422404067623,0.0,1.8096284872053152,not_recalibrated_full_population_unavailable
MID,through_balls_90,percentile_rank,0.2479177483733861,-1.486516028345671,0.0,0.9911757625462216,not_recalibrated_full_population_unavailable
MID,through_balls_90,min_max,1.167107367001934,1.2850422404067623,0.0,1.8096284872053152,not_recalibrated_full_population_unavailable
MID,through_balls_90,log_transform,0.9476154814809242,0.5089640728352047,0.0,1.2020975178985265,not_recalibrated_full_population_unavailable
MID,through_balls_90,quantile_transform,-0.0450902125561768,-1.386399171062631,0.0,0.7382897980874925,not_recalibrated_full_population_unavailable
MID,through_balls_90,winsorized_z_score,0.4580281358337342,-1.1775771241558122,0.0,1.0468166979116402,not_recalibrated_full_population_unavailable
WINGER,crossing_ratio,z_score,0.932752294824084,0.4044586271371599,4.0,1.334981608392664,not_recalibrated_full_population_unavailable
WINGER,crossing_ratio,robust_z_score,0.932752294824084,0.4044586271371604,4.0,1.3349816083926642,not_recalibrated_full_population_unavailable
WINGER,crossing_ratio,percentile_rank,0.0003412128055177,-1.2000186698700026,0.0,0.6003505477405191,not_recalibrated_full_population_unavailable
WINGER,crossing_ratio,min_max,0.9327522948240836,0.4044586271371595,4.0,1.334981608392663,not_recalibrated_full_population_unavailable
WINGER,crossing_ratio,log_transform,0.7448185322880859,-0.0811227898300295,0.0,0.7853799272031007,not_recalibrated_full_population_unavailable
WINGER,crossing_ratio,quantile_transform,-0.0081577591933076,5.4626929615240645,8.0,3.13950423995534,not_recalibrated_full_population_unavailable
WINGER,crossing_ratio,winsorized_z_score,0.5719451261898573,-0.9060213477856984,0.0,1.0249558000827066,not_recalibrated_full_population_unavailable
WINGER,dribble_ratio,z_score,0.0557680061081988,0.8962896372048297,4.0,0.7039128247106137,not_recalibrated_full_population_unavailable
WINGER,dribble_ratio,robust_z_score,0.0557680061081982,0.8962896372048297,4.0,0.7039128247106132,not_recalibrated_full_population_unavailable
WINGER,dribble_ratio,percentile_rank,0.0043986277856485,-1.1672084472419355,0.0,0.5880028514066163,not_recalibrated_full_population_unavailable
WINGER,dribble_ratio,min_max,0.0557680061081988,0.8962896372048297,4.0,0.7039128247106137,not_recalibrated_full_population_unavailable
WINGER,dribble_ratio,log_transform,-0.4067317936943562,1.4379518785089402,4.0,1.3257077329488265,not_recalibrated_full_population_unavailable
WINGER,dribble_ratio,quantile_transform,-0.0001619521411149,5.517800126754615,8.0,3.1590620155184226,not_recalibrated_full_population_unavailable
WINGER,dribble_ratio,winsorized_z_score,0.490137981499979,-0.3272526770895094,0.0,0.6537643200447338,not_recalibrated_full_population_unavailable
WINGER,key_passes_90,z_score,1.4597282074147084,3.5332765171482574,4.0,3.426366465988837,not_recalibrated_full_population_unavailable
WINGER,key_passes_90,robust_z_score,1.4597282074147084,3.5332765171482565,4.0,3.4263664659888367,not_recalibrated_full_population_unavailable
WINGER,key_passes_90,percentile_rank,-1.8783775193171202e-16,-1.2000000000000002,0.0,0.6000000000000003,not_recalibrated_full_population_unavailable
WINGER,key_passes_90,min_max,1.4597282074147084,3.5332765171482547,4.0,3.426366465988836,not_recalibrated_full_population_unavailable
WINGER,key_passes_90,log_transform,0.4802868142528222,0.5011015254692088,0.0,0.7308375769874267,not_recalibrated_full_population_unavailable
WINGER,key_passes_90,quantile_transform,6.190095904285406e-11,5.487249497425395,8.0,3.1436247487745987,not_recalibrated_full_population_unavailable
WINGER,key_passes_90,winsorized_z_score,0.3271542938650078,-0.9723041333214728,0.0,0.8133063605257442,not_recalibrated_full_population_unavailable
WINGER,np_shots_90,z_score,-0.3502789966129268,-0.8386486909178203,0.0,0.769603342071837,not_recalibrated_full_population_unavailable
WINGER,np_shots_90,robust_z_score,-0.3502789966129277,-0.8386486909178195,0.0,0.7696033420718374,not_recalibrated_full_population_unavailable
WINGER,np_shots_90,percentile_rank,-1.6012398525326278e-16,-1.1999999999999993,0.0,0.5999999999999998,not_recalibrated_full_population_unavailable
WINGER,np_shots_90,min_max,-0.3502789966129277,-0.8386486909178186,0.0,0.769603342071837,not_recalibrated_full_population_unavailable
WINGER,np_shots_90,log_transform,-0.8126423569793771,-0.2052557528498715,4.0,1.115270233404313,not_recalibrated_full_population_unavailable
WINGER,np_shots_90,quantile_transform,6.190121273903414e-11,5.48724949742539,8.0,3.143624748774596,not_recalibrated_full_population_unavailable
WINGER,np_shots_90,winsorized_z_score,-0.287645834031934,-1.0137928671602263,0.0,0.7945422676120472,not_recalibrated_full_population_unavailable
WINGER,np_xg_90,z_score,0.6907153850122687,-0.700845224915883,0.0,1.0411379974702102,not_recalibrated_full_population_unavailable
WINGER,np_xg_90,robust_z_score,0.6907153850122687,-0.7008452249158839,0.0,1.0411379974702106,not_recalibrated_full_population_unavailable
WINGER,np_xg_90,percentile_rank,-1.1162489356597643e-16,-1.2000000000000002,0.0,0.6000000000000002,not_recalibrated_full_population_unavailable
WINGER,np_xg_90,min_max,0.6907153850122693,-0.7008452249158834,0.0,1.0411379974702109,not_recalibrated_full_population_unavailable
WINGER,np_xg_90,log_transform,0.6079925342518502,-0.8152812596327279,0.0,1.015633164068214,not_recalibrated_full_population_unavailable
WINGER,np_xg_90,quantile_transform,6.189950628693438e-11,5.487249497425349,8.0,3.143624748774574,not_recalibrated_full_population_unavailable
WINGER,np_xg_90,winsorized_z_score,0.6295794489447125,-0.9270487035691152,0.0,1.0931038007292702,not_recalibrated_full_population_unavailable
WINGER,obv_dribble_carry_90,z_score,0.6496973712808366,1.0089092987410622,4.0,1.3541520206513675,not_recalibrated_full_population_unavailable
WINGER,obv_dribble_carry_90,robust_z_score,0.6496973712808364,1.0089092987410622,4.0,1.3541520206513675,not_recalibrated_full_population_unavailable
WINGER,obv_dribble_carry_90,percentile_rank,-2.1555151861016143e-16,-1.1999999999999993,0.0,0.5999999999999999,not_recalibrated_full_population_unavailable
WINGER,obv_dribble_carry_90,min_max,0.6496973712808377,1.008909298741064,4.0,1.3541520206513695,not_recalibrated_full_population_unavailable
WINGER,obv_dribble_carry_90,log_transform,0.50338238710224,0.6951237613873689,4.0,1.0509442677959244,not_recalibrated_full_population_unavailable
WINGER,obv_dribble_carry_90,quantile_transform,6.190104651594006e-11,5.487249497425397,8.0,3.1436247487746,not_recalibrated_full_population_unavailable
WINGER,obv_dribble_carry_90,winsorized_z_score,-0.0217748136763373,-0.8061710541178297,0.0,0.4248603407352522,not_recalibrated_full_population_unavailable
WINGER,obv_pass_90,z_score,0.5145265051378662,0.3212184609069455,4.0,0.875135735591339,not_recalibrated_full_population_unavailable
WINGER,obv_pass_90,robust_z_score,0.5145265051378665,0.3212184609069437,4.0,0.8751357355913383,not_recalibrated_full_population_unavailable
WINGER,obv_pass_90,percentile_rank,-1.3625935283570911e-16,-1.200000000000001,0.0,0.6000000000000006,not_recalibrated_full_population_unavailable
WINGER,obv_pass_90,min_max,0.5145265051378669,0.3212184609069446,4.0,0.8751357355913392,not_recalibrated_full_population_unavailable
WINGER,obv_pass_90,log_transform,0.3640612199488589,0.168694707440975,0.0,0.4484085736693464,not_recalibrated_full_population_unavailable
WINGER,obv_pass_90,quantile_transform,6.189758066750472e-11,5.487249497425383,8.0,3.143624748774589,not_recalibrated_full_population_unavailable
WINGER,obv_pass_90,winsorized_z_score,0.3130777286892974,-0.4032480080312797,0.0,0.5147017327049372,not_recalibrated_full_population_unavailable
CF,aerial_ratio,z_score,-0.1716472083027715,-0.5634299536019229,0.0,0.453362185103733,not_recalibrated_full_population_unavailable
CF,aerial_ratio,robust_z_score,-0.1716472083027716,-0.5634299536019243,0.0,0.4533621851037338,not_recalibrated_full_population_unavailable
CF,aerial_ratio,percentile_rank,2.8975546439088083e-16,-1.2000000000000002,0.0,0.6000000000000004,not_recalibrated_full_population_unavailable
CF,aerial_ratio,min_max,-0.1716472083027715,-0.5634299536019247,0.0,0.4533621851037339,not_recalibrated_full_population_unavailable
CF,aerial_ratio,log_transform,-0.36239828192317,-0.6841906269522879,0.0,0.704493595399314,not_recalibrated_full_population_unavailable
CF,aerial_ratio,quantile_transform,6.146040740312059e-11,5.215361342457381,9.090909090909092,3.062226125835606,not_recalibrated_full_population_unavailable
CF,aerial_ratio,winsorized_z_score,-0.5410459112695231,-1.0951886328237506,0.0,1.0886402276813985,not_recalibrated_full_population_unavailable
CF,aerial_wins_90,z_score,0.9516142363206788,0.7652618358836509,0.0,1.3342451542625042,not_recalibrated_full_population_unavailable
CF,aerial_wins_90,robust_z_score,0.9516142363206788,0.76526183588365,0.0,1.3342451542625038,not_recalibrated_full_population_unavailable
CF,aerial_wins_90,percentile_rank,1.5406510057856594e-15,-1.1999999999999988,0.0,0.600000000000001,not_recalibrated_full_population_unavailable
CF,aerial_wins_90,min_max,0.9516142363206788,0.76526183588365,0.0,1.3342451542625038,not_recalibrated_full_population_unavailable
CF,aerial_wins_90,log_transform,-0.0283350364754677,-0.4578161664620319,0.0,0.2572431197064836,not_recalibrated_full_population_unavailable
CF,aerial_wins_90,quantile_transform,6.146078787655879e-11,5.215361342457376,9.090909090909092,3.062226125835603,not_recalibrated_full_population_unavailable
CF,aerial_wins_90,winsorized_z_score,0.6390407360465977,-0.3438763275525081,0.0,0.8109788998228518,not_recalibrated_full_population_unavailable
CF,goals_90,z_score,0.5387353337053518,-0.3203090458616064,0.0,0.698889856636155,not_recalibrated_full_population_unavailable
CF,goals_90,robust_z_score,0.5387353337053516,-0.3203090458616051,0.0,0.6988898566361542,not_recalibrated_full_population_unavailable
CF,goals_90,percentile_rank,0.0028719619751228,-1.2081364550416551,0.0,0.6069401894959504,not_recalibrated_full_population_unavailable
CF,goals_90,min_max,0.5387353337053513,-0.3203090458616042,0.0,0.6988898566361534,not_recalibrated_full_population_unavailable
CF,goals_90,log_transform,0.2307893301052506,-0.4755283575775086,0.0,0.468553508894005,not_recalibrated_full_population_unavailable
CF,goals_90,quantile_transform,-0.5134427932844211,3.4535774609509966,13.636363636363637,2.922049705578101,not_recalibrated_full_population_unavailable
CF,goals_90,winsorized_z_score,0.4984777931881045,-0.4321119729823315,0.0,0.7145337796792702,not_recalibrated_full_population_unavailable
CF,np_shots_90,z_score,0.2089488894314561,0.7499126835969454,9.090909090909092,1.0384506857753837,not_recalibrated_full_population_unavailable
CF,np_shots_90,robust_z_score,0.2089488894314563,0.7499126835969454,9.090909090909092,1.0384506857753837,not_recalibrated_full_population_unavailable
CF,np_shots_90,percentile_rank,1.5477182122342177e-15,-1.1999999999999995,0.0,0.6000000000000014,not_recalibrated_full_population_unavailable
CF,np_shots_90,min_max,0.2089488894314554,0.7499126835969481,9.090909090909092,1.038450685775384,not_recalibrated_full_population_unavailable
CF,np_shots_90,log_transform,-0.9525703879704538,2.288957778473057,9.090909090909092,2.551594731752437,not_recalibrated_full_population_unavailable
CF,np_shots_90,quantile_transform,6.146124911545831e-11,5.215361342457364,9.090909090909092,3.0622261258355974,not_recalibrated_full_population_unavailable
CF,np_shots_90,winsorized_z_score,0.3827661607565487,-0.2007620569392578,0.0,0.4831471892261776,not_recalibrated_full_population_unavailable
CF,np_xg_90,z_score,-0.1318665703494184,-0.4178703593131803,0.0,0.3408017500060086,not_recalibrated_full_population_unavailable
CF,np_xg_90,robust_z_score,-0.1318665703494184,-0.4178703593131811,0.0,0.340801750006009,not_recalibrated_full_population_unavailable
CF,np_xg_90,percentile_rank,1.512382179991427e-15,-1.2000000000000002,0.0,0.6000000000000016,not_recalibrated_full_population_unavailable
CF,np_xg_90,min_max,-0.1318665703494204,-0.4178703593131816,0.0,0.3408017500060112,not_recalibrated_full_population_unavailable
CF,np_xg_90,log_transform,-0.3440943075451942,-0.3140895021625813,0.0,0.5011390586264849,not_recalibrated_full_population_unavailable
CF,np_xg_90,quantile_transform,6.146107006913446e-11,5.215361342457374,9.090909090909092,3.0622261258356027,not_recalibrated_full_population_unavailable
CF,np_xg_90,winsorized_z_score,0.0621194757710535,-0.8371481866557109,0.0,0.480693569098909,not_recalibrated_full_population_unavailable
CF,op_passes_into_and_touches_inside_box_90,z_score,0.2084018520637423,3.319620773083084,9.090909090909092,2.3227576931507388,not_recalibrated_full_population_unavailable
CF,op_passes_into_and_touches_inside_box_90,robust_z_score,0.2084018520637424,3.319620773083087,9.090909090909092,2.3227576931507405,not_recalibrated_full_population_unavailable
CF,op_passes_into_and_touches_inside_box_90,percentile_rank,1.5406510057856594e-15,-1.2000000000000002,0.0,0.6000000000000016,not_recalibrated_full_population_unavailable
CF,op_passes_into_and_touches_inside_box_90,min_max,0.2084018520637432,3.319620773083085,9.090909090909092,2.3227576931507405,not_recalibrated_full_population_unavailable
CF,op_passes_into_and_touches_inside_box_90,log_transform,-2.508230469416584,9.533454741263371,13.636363636363637,7.956776021866451,not_recalibrated_full_population_unavailable
CF,op_passes_into_and_touches_inside_box_90,quantile_transform,6.146238372422825e-11,5.215361342457381,9.090909090909092,3.062226125835608,not_recalibrated_full_population_unavailable
CF,op_passes_into_and_touches_inside_box_90,winsorized_z_score,-0.040567298705835,-0.2459275569578922,0.0,0.1635310771847811,not_recalibrated_full_population_unavailable
CF,op_xgchain_90,z_score,0.3788310024157733,0.936851896821974,4.545454545454546,1.0745296780994875,not_recalibrated_full_population_unavailable
CF,op_xgchain_90,robust_z_score,0.3788310024157733,0.9368518968219748,4.545454545454546,1.074529678099488,not_recalibrated_full_population_unavailable
CF,op_xgchain_90,percentile_rank,3.0583266890447074e-16,-1.2000000000000002,0.0,0.6000000000000004,not_recalibrated_full_population_unavailable
CF,op_xgchain_90,min_max,0.3788310024157731,0.9368518968219748,4.545454545454546,1.0745296780994875,not_recalibrated_full_population_unavailable
CF,op_xgchain_90,log_transform,-0.0390266202261774,0.5211083170892934,0.0,0.2995807787708241,not_recalibrated_full_population_unavailable
CF,op_xgchain_90,quantile_transform,6.146068575992602e-11,5.215361342457381,9.090909090909092,3.062226125835606,not_recalibrated_full_population_unavailable
CF,op_xgchain_90,winsorized_z_score,-0.2570424009123462,-0.9157431184367651,0.0,0.7149139601307288,not_recalibrated_full_population_unavailable
