role,player_id,player_name,similar_player_id,similar_player_name,cosine_similarity,euclidean_distance,similarity_score,shared_metrics_count,similarity_confidence,quality_flags,research_only,production_ready
GK,138989,Mohamed Ferni,139572,Amine El Ouaad,98.901194,6.583063,98.901194,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,138989,Mohamed Ferni,143162,Mehdi Maftah,97.347971,10.78938,97.347971,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,138989,Mohamed Ferni,200507,Abderrahmane Kernane,99.056282,5.566341,99.056282,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,138989,Mohamed Ferni,317852,Abderahmane El Houasli,99.241851,5.394248,99.241851,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,138989,Mohamed Ferni,362445,Badreddine Abyir,99.989044,0.61946,99.989044,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,138989,Mohamed Ferni,477675,Mohamed Idar,99.988736,0.622386,99.988736,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,138989,Mohamed Ferni,522350,Mohamed Jemjami,95.882554,13.784357,95.882554,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,138989,Mohamed Ferni,523287,Ismail Sayad,91.077239,24.065377,91.077239,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,139555,Aymane Majid,83.609844,37.899666,83.609844,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,139572,Amine El Ouaad,87.489225,28.262091,87.489225,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,143162,Mehdi Maftah,87.579338,28.161127,87.579338,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,200507,Abderrahmane Kernane,83.293007,31.841989,83.293007,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,317852,Abderahmane El Houasli,87.359494,28.403691,87.359494,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,362445,Badreddine Abyir,86.262826,29.452874,86.262826,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,477675,Mohamed Idar,85.810659,29.84512,85.810659,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,522350,Mohamed Jemjami,93.513104,21.24054,93.513104,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139011,Ahmed Reda Tagnaouti,523287,Ismail Sayad,85.725664,31.735852,85.725664,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,139572,Amine El Ouaad,92.775612,28.184434,92.775612,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,143162,Mehdi Maftah,95.507866,23.978117,95.507866,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,200507,Abderrahmane Kernane,79.129365,40.333838,79.129365,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,317852,Abderahmane El Houasli,91.825149,29.373249,91.825149,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,362445,Badreddine Abyir,87.146611,34.148037,87.146611,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,477675,Mohamed Idar,85.702931,35.389883,85.702931,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,522350,Mohamed Jemjami,95.068911,23.965912,95.068911,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139555,Aymane Majid,523287,Ismail Sayad,99.456273,10.70212,99.456273,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139572,Amine El Ouaad,143162,Mehdi Maftah,99.657439,4.206317,99.657439,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139572,Amine El Ouaad,200507,Abderrahmane Kernane,95.962387,12.149404,95.962387,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139572,Amine El Ouaad,317852,Abderahmane El Houasli,99.968196,1.188815,99.968196,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139572,Amine El Ouaad,362445,Badreddine Abyir,99.1087,5.963603,99.1087,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139572,Amine El Ouaad,477675,Mohamed Idar,98.668909,7.205449,98.668909,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139572,Amine El Ouaad,522350,Mohamed Jemjami,98.415732,8.788896,98.415732,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,139572,Amine El Ouaad,523287,Ismail Sayad,96.11807,17.482314,96.11807,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,143162,Mehdi Maftah,200507,Abderrahmane Kernane,93.347284,16.355721,93.347284,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,143162,Mehdi Maftah,317852,Abderahmane El Houasli,99.417487,5.395132,99.417487,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,143162,Mehdi Maftah,362445,Badreddine Abyir,97.673945,10.16992,97.673945,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,143162,Mehdi Maftah,477675,Mohamed Idar,96.996261,11.411766,96.996261,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,143162,Mehdi Maftah,522350,Mohamed Jemjami,98.90748,7.111725,98.90748,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,143162,Mehdi Maftah,523287,Ismail Sayad,98.059357,13.275997,98.059357,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,200507,Abderrahmane Kernane,317852,Abderahmane El Houasli,96.635118,10.960589,96.635118,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,200507,Abderrahmane Kernane,362445,Badreddine Abyir,98.843138,6.185801,98.843138,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,200507,Abderrahmane Kernane,477675,Mohamed Idar,99.25045,4.943955,99.25045,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,200507,Abderrahmane Kernane,522350,Mohamed Jemjami,91.73191,18.787874,91.73191,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,200507,Abderrahmane Kernane,523287,Ismail Sayad,84.789457,29.631718,84.789457,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,317852,Abderahmane El Houasli,362445,Badreddine Abyir,99.412638,4.774788,99.412638,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,317852,Abderahmane El Houasli,477675,Mohamed Idar,99.046645,6.016634,99.046645,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,317852,Abderahmane El Houasli,522350,Mohamed Jemjami,98.133637,9.549639,98.133637,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,317852,Abderahmane El Houasli,523287,Ismail Sayad,95.399876,18.671129,95.399876,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,362445,Badreddine Abyir,477675,Mohamed Idar,99.955566,1.241846,99.955566,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,362445,Badreddine Abyir,522350,Mohamed Jemjami,96.228076,13.255313,96.228076,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,362445,Badreddine Abyir,523287,Ismail Sayad,91.664987,23.445917,91.664987,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,477675,Mohamed Idar,522350,Mohamed Jemjami,95.511678,14.323204,95.511678,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,477675,Mohamed Idar,523287,Ismail Sayad,90.462907,24.687763,90.462907,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
GK,522350,Mohamed Jemjami,523287,Ismail Sayad,97.379142,14.089071,97.379142,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,3494,Davinson Sánchez Mina,99.077993,13.416737,99.077993,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,6725,Zakaria Bakkali,66.782164,42.274137,66.782164,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,7378,Yunis Abdelhamid,97.713657,12.27674,97.713657,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,8861,Bart Meijers,99.160226,6.769608,99.160226,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,20572,Cristian Gabriel Romero,96.763737,13.497121,96.763737,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,27768,Lisandro Martínez,92.60491,20.292986,92.60491,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,28567,Carlos Eccehomo Cuesta Figueroa,99.625217,5.016507,99.625217,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,49760,Adil Rhaili,99.165327,17.134796,99.165327,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,67700,Badr Banoun,99.60003,4.524377,99.60003,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,131244,Ismaël Kandouss,99.380052,5.871014,99.380052,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138839,Driss Abdi,99.524551,21.404164,99.524551,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138842,Marouane Hadhoudi,94.743252,15.951573,94.743252,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138865,Mouhcine Boumlik,91.533295,20.596644,91.533295,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138871,Karim El Bounagat,99.338307,7.215544,99.338307,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138918,Marwan Louadni,92.486102,18.974064,92.486102,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138957,Youssef Limouri,99.124579,7.193494,99.124579,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138958,Mouad Bahsain,93.031148,20.064805,93.031148,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,138998,Abdellah Khafifi,98.572865,8.492678,98.572865,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,139023,Amine Aboulfath,98.134872,9.986991,98.134872,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,139556,Bilal El Ouadghiri,99.899486,7.778507,99.899486,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,140881,Yassine Kordani,98.522301,9.52698,98.522301,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,143160,Anouar Tarkhatt,93.449327,19.195273,93.449327,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,157113,Badr Gaddarine,99.08956,8.065988,99.08956,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,202502,Soulaimane El Amrani,79.262405,28.846515,79.262405,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,313280,André Yassine Madeira El Khalej,98.694586,13.907506,98.694586,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,313283,Tahar Ahmed Madeira El Khalej,95.038797,15.404282,95.038797,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,314452,Zouhair Marour,91.334796,20.052336,91.334796,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,314465,Yassine Amhih,95.671133,17.033891,95.671133,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,314466,Mohamed Saoud,98.761145,9.273001,98.761145,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,332384,Ismail Al Alami,95.454349,14.765128,95.454349,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,338916,Johnstone Omurwa,92.557562,18.970493,92.557562,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,363239,Bilal Soufi,98.97206,11.740969,98.97206,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,407555,James Monday Ajako,99.108825,7.52738,99.108825,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,409303,Faraji Karmoune,96.248908,13.639405,96.248908,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,419744,Driss El Jabali,95.470788,16.59993,95.470788,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,422075,Zakary Lamgahez,84.113789,26.546575,84.113789,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,442093,Yassine Fatine,98.057962,10.136902,98.057962,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,477678,Cheick Keita,91.665302,19.830936,91.665302,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,522354,Akram El Hamdaoui,99.030124,7.625894,99.030124,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,522357,Mohamed Adam Benhita,97.21505,13.37516,97.21505,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,523290,Achraf Zine,97.893123,13.257929,97.893123,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,523317,Ismail Soubai,96.987238,16.865914,96.987238,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3252,Oussama Haddadi,524512,Reda Ait Boughima,99.21826,56.649474,99.21826,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3494,Davinson Sánchez Mina,6725,Zakaria Bakkali,64.846831,50.391962,64.846831,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3494,Davinson Sánchez Mina,7378,Yunis Abdelhamid,94.105945,25.563456,94.105945,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3494,Davinson Sánchez Mina,8861,Bart Meijers,97.695489,17.977292,97.695489,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3494,Davinson Sánchez Mina,20572,Cristian Gabriel Romero,92.519459,26.873014,92.519459,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3494,Davinson Sánchez Mina,27768,Lisandro Martínez,87.302383,33.3571,87.302383,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
CB,3494,Davinson Sánchez Mina,28567,Carlos Eccehomo Cuesta Figueroa,97.54943,18.349786,97.54943,3,medium_research_only,SAME_ROLE_ONLY;RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
